rooms,area,city,private_offer,year,total_price,zmywarka,balkon,piwnica,telewizor,monitoring,oddzielna_kuchnia,garaz,teren_zamkniety,klimatyzacja,taras
2,47,Kraków,0,2002.0,1700,0,1,0,0,0,0,0,0,0,0
1,45,Kraków,0,2008.0,1801,1,0,0,1,1,0,0,1,0,0
3,72,Kraków,0,2017.0,4400,0,1,0,0,1,0,1,0,0,0
2,32,Kraków,0,2019.0,2290,0,0,0,0,1,0,0,0,0,0
2,38,Kraków,0,2019.0,2130,1,1,0,0,0,1,1,0,0,0
2,48,Kraków,0,2020.0,2300,1,0,0,0,0,0,1,1,0,1
1,37,Kraków,0,2019.0,1800,0,1,0,0,1,0,1,0,0,0
2,55,Kraków,0,1950.0,2500,0,1,0,0,0,0,1,0,0,0
1,28,Kraków,0,2017.0,1800,0,1,0,0,1,0,1,0,0,0
2,50,Kraków,0,1937.0,2000,0,0,0,0,0,1,0,0,0,0
1,34,Kraków,0,2014.0,1500,1,1,0,0,1,0,1,0,0,0
2,43,Kraków,0,2020.0,2580,0,1,0,1,0,0,1,0,0,0
2,40,Kraków,0,2014.0,2200,0,1,0,0,0,0,1,0,0,0
2,32,Kraków,1,2010.0,2050,0,0,0,1,0,0,0,1,1,0
2,60,Kraków,1,2015.0,4201,1,1,0,1,1,0,1,1,1,0
2,50,Kraków,0,2005.0,2180,0,1,0,0,0,0,1,0,0,0
4,80,Kraków,0,1995.0,2800,0,1,1,0,0,0,1,0,0,0
1,35,Kraków,0,2008.0,1630,0,1,0,0,1,0,1,0,0,0
2,56,Kraków,0,2015.0,2000,1,1,0,0,1,0,0,0,0,0
1,20,Kraków,0,1960.0,1200,0,0,0,0,0,0,0,0,0,0
1,22,Kraków,0,2019.0,1250,0,0,0,0,0,0,1,0,0,0
2,42,Kraków,0,2010.0,1800,0,1,0,0,0,0,1,0,0,0
1,46,Kraków,0,2019.0,2900,0,1,0,0,1,0,0,0,0,0
3,56,Kraków,0,2019.0,3800,0,1,0,0,1,0,0,0,0,0
2,34,Kraków,0,2015.0,1400,0,1,0,0,1,0,0,0,0,0
4,83,Kraków,0,1990.0,4000,0,0,0,0,0,0,0,0,0,0
2,32,Kraków,0,2018.0,2000,0,0,0,0,1,0,0,0,0,0
2,88,Kraków,0,2004.0,3700,1,0,0,1,1,1,0,1,0,0
1,32,Kraków,0,2018.0,1800,0,1,0,0,1,0,1,0,0,0
2,45,Kraków,0,2009.0,1900,1,1,0,0,0,0,0,0,0,0
4,136,Kraków,0,1900.0,5000,1,0,0,0,0,1,0,0,1,1
5,150,Kraków,0,2008.0,9501,1,1,0,1,1,1,1,1,0,0
2,33,Kraków,1,2020.0,2000,1,1,0,0,1,0,1,1,0,0
2,56,Kraków,0,2019.0,2125,1,1,0,0,1,1,1,1,1,0
3,57,Kraków,0,2019.0,3300,0,1,0,0,1,0,1,0,0,0
2,55,Kraków,0,2012.0,2200,1,0,0,0,0,0,0,0,0,0
2,60,Kraków,0,1990.0,2500,0,1,1,0,0,0,0,0,0,1
2,50,Kraków,0,2018.0,2500,0,0,0,0,0,0,0,0,0,0
1,30,Kraków,0,1930.0,1100,0,0,0,0,0,0,0,0,0,0
3,106,Kraków,0,1918.0,6000,0,1,0,0,1,0,1,0,0,0
1,30,Kraków,0,2010.0,1800,0,0,0,0,0,1,1,0,0,0
1,40,Kraków,0,2011.0,2000,0,1,0,0,1,0,1,0,0,0
2,46,Kraków,0,1983.0,2300,1,0,0,0,0,0,0,0,0,0
2,49,Kraków,0,2015.0,2390,0,1,0,0,1,0,0,1,0,0
2,52,Kraków,0,2000.0,1900,0,1,0,0,1,0,0,0,0,0
3,58,Kraków,0,2019.0,3590,1,0,0,1,1,0,1,1,0,1
2,45,Kraków,0,1980.0,1650,0,1,0,0,0,0,0,0,0,0
3,86,Kraków,0,2019.0,3200,0,0,0,0,0,1,1,0,0,0
3,62,Kraków,0,2020.0,2500,0,1,0,0,0,0,0,0,0,0
1,30,Kraków,0,2019.0,1790,1,1,0,1,0,0,0,0,0,0
1,25,Kraków,0,1910.0,900,0,0,0,0,0,0,1,0,0,0
2,54,Kraków,0,2017.0,3285,0,0,0,0,0,0,0,0,0,1
2,56,Kraków,0,2010.0,2500,0,1,0,0,1,0,0,0,0,0
1,27,Kraków,0,2020.0,1650,0,0,0,0,0,0,1,0,0,0
2,51,Kraków,0,2007.0,2180,0,1,0,0,1,0,1,1,0,0
2,34,Kraków,0,2008.0,2020,0,1,0,0,1,0,0,0,0,0
2,40,Kraków,1,2007.0,1945,0,0,0,1,0,0,0,1,0,0
2,50,Kraków,0,2017.0,2492,1,1,0,0,1,1,1,0,0,0
2,50,Kraków,0,2017.0,1900,0,0,0,0,1,0,1,0,0,0
4,58,Kraków,0,1940.0,2500,1,1,0,1,0,0,0,1,0,0
3,56,Kraków,0,2018.0,2600,1,1,1,0,0,0,0,0,0,0
2,30,Kraków,0,1976.0,1600,0,0,0,0,0,0,0,0,0,0
2,44,Kraków,0,2018.0,2500,0,1,0,0,0,0,1,0,0,0
2,40,Kraków,0,2018.0,2300,0,1,0,0,0,0,1,0,0,0
3,49,Kraków,0,2000.0,2500,0,0,0,0,0,0,0,0,0,0
2,49,Kraków,0,2009.0,2130,0,1,1,0,0,1,1,0,1,0
2,53,Kraków,0,2008.0,2600,0,0,0,0,0,0,1,0,1,0
1,27,Kraków,0,2016.0,1700,0,0,0,1,1,0,0,0,0,1
2,50,Kraków,0,2012.0,1950,0,1,0,0,0,0,1,0,0,0
2,38,Kraków,0,2007.0,1500,0,1,0,0,0,1,0,0,0,0
3,57,Kraków,0,2018.0,2400,0,1,0,0,0,0,1,0,0,0
2,50,Kraków,0,2017.0,1900,0,0,0,0,1,0,1,0,0,0
2,34,Kraków,0,2019.0,2200,0,1,0,0,1,0,1,0,0,0
2,61,Kraków,0,2014.0,3200,0,1,0,0,1,0,1,0,0,0
3,67,Kraków,0,1980.0,3200,0,1,0,0,0,0,0,0,0,0
2,40,Kraków,0,2000.0,1700,0,0,0,0,0,0,0,0,0,0
2,50,Kraków,0,2017.0,1900,0,0,0,0,1,0,1,0,0,0
2,35,Kraków,0,2018.0,1850,0,0,0,0,0,1,0,0,0,0
2,32,Kraków,0,1936.0,1600,0,0,0,0,0,0,0,0,0,0
3,72,Kraków,0,2009.0,3200,0,0,0,0,1,0,1,0,0,0
2,37,Kraków,0,2000.0,1490,0,1,0,0,0,0,0,0,0,0
2,53,Kraków,0,2019.0,3500,1,1,0,1,1,0,0,1,1,1
2,50,Kraków,0,2018.0,2550,1,0,0,1,1,1,1,0,1,1
2,49,Kraków,0,2017.0,2050,1,1,0,0,0,1,0,0,0,0
4,140,Kraków,0,2010.0,8400,0,1,0,0,1,0,1,0,0,0
2,38,Kraków,0,1950.0,1800,0,1,1,0,0,0,0,0,0,0
3,112,Kraków,0,2010.0,5900,0,1,1,0,1,0,1,0,0,0
1,24,Kraków,0,1900.0,1400,0,0,0,0,0,1,0,0,0,0
1,33,Kraków,0,2009.0,2000,0,1,0,0,1,0,0,0,0,0
1,23,Kraków,0,1940.0,950,0,0,0,0,0,0,0,0,0,0
2,50,Kraków,0,2012.0,2000,0,1,0,0,1,0,0,0,0,0
2,46,Kraków,0,2016.0,1800,0,1,0,0,0,0,0,0,0,0
2,50,Kraków,0,2016.0,2000,0,1,0,0,1,1,1,0,0,0
2,48,Kraków,0,2015.0,2773,0,1,0,0,1,0,1,1,0,0
1,35,Kraków,0,2015.0,1400,0,0,0,0,1,0,0,0,0,0
1,25,Kraków,0,1970.0,1000,0,0,0,0,0,1,0,0,0,0
2,50,Kraków,0,2020.0,2600,0,1,0,0,0,0,0,0,0,0
2,53,Kraków,0,2015.0,2900,1,1,0,0,0,1,1,0,0,0
2,51,Kraków,0,2020.0,2500,0,1,0,0,0,0,1,0,0,0
2,45,Kraków,0,1950.0,1900,0,0,0,0,0,1,0,0,0,0
3,67,Kraków,0,2020.0,3000,0,1,0,0,0,1,1,0,0,0
2,50,Kraków,1,2006.0,2190,1,1,0,0,1,0,1,1,0,1
2,42,Kraków,0,2018.0,2340,0,1,0,0,0,1,1,0,0,0
4,120,Kraków,0,2017.0,7500,0,1,0,0,1,0,0,0,0,0
2,50,Kraków,0,2017.0,2432,0,1,1,0,1,0,1,0,1,0
3,64,Kraków,0,2016.0,4250,0,1,0,0,1,0,1,0,1,0
3,76,Kraków,0,1950.0,3200,0,1,0,0,0,0,1,0,0,0
1,33,Kraków,0,2020.0,2050,1,1,1,1,1,0,1,1,0,0
5,60,Kraków,0,1970.0,4000,0,0,0,0,0,0,0,0,0,0
1,25,Kraków,0,2020.0,1780,1,1,1,0,1,0,1,1,0,0
5,75,Kraków,0,1950.0,3750,0,0,0,0,0,0,0,0,0,0
1,36,Kraków,0,2015.0,2300,0,1,0,0,1,0,0,0,0,0
1,33,Kraków,0,2015.0,2000,0,1,0,0,1,0,0,0,0,0
2,52,Kraków,0,2016.0,1800,0,1,0,0,0,1,0,0,0,0
1,35,Kraków,0,1940.0,1300,0,0,0,0,0,1,0,0,0,0
1,42,Kraków,0,1950.0,1500,0,0,0,0,0,1,0,0,0,0
3,56,Kraków,0,2014.0,2700,1,1,0,0,1,0,0,0,1,1
1,32,Kraków,0,2015.0,1800,0,0,0,0,1,0,0,0,0,0
2,36,Kraków,0,2014.0,1500,0,1,0,0,1,0,1,0,0,0
2,46,Kraków,1,2017.0,2060,1,1,0,0,0,0,0,0,0,0
3,44,Kraków,1,2011.0,2100,1,1,1,0,1,0,1,1,0,1
1,27,Kraków,1,2018.0,1743,1,0,0,1,1,0,0,1,0,0
1,30,Kraków,0,2019.0,1650,0,1,0,0,1,0,1,0,0,0
3,64,Kraków,0,2016.0,3000,0,1,0,0,1,0,1,0,0,0
1,36,Kraków,0,1970.0,1300,0,0,0,0,0,1,0,0,0,0
1,30,Kraków,0,2016.0,2000,1,1,0,0,0,0,0,0,0,0
3,63,Kraków,0,2000.0,3350,0,1,0,0,0,0,1,0,0,0
1,35,Kraków,0,2018.0,1900,0,1,0,0,1,0,0,0,0,0
3,58,Kraków,0,2020.0,3590,0,1,1,0,1,0,1,0,0,0
4,73,Kraków,0,2019.0,4313,0,1,1,0,1,0,1,0,0,0
2,39,Kraków,0,1930.0,2000,0,1,0,0,0,0,0,0,0,0
2,48,Kraków,0,1930.0,2000,0,1,0,0,0,0,0,0,0,0
2,52,Kraków,0,1990.0,1820,0,1,0,1,0,1,0,0,0,0
3,91,Kraków,0,1930.0,3900,1,1,0,0,1,1,0,1,0,1
2,37,Kraków,1,2020.0,2250,1,1,0,0,0,0,0,0,0,0
2,44,Kraków,0,2019.0,2070,0,1,0,0,0,0,1,0,0,0
2,38,Kraków,0,2015.0,1700,0,0,0,0,1,0,1,0,0,0
1,40,Kraków,0,2020.0,2390,0,0,0,0,0,0,1,0,0,0
2,52,Kraków,0,2008.0,2050,0,1,1,0,0,1,1,0,0,0
2,42,Kraków,0,2018.0,1900,0,1,0,0,1,0,1,0,0,0
3,60,Kraków,0,1900.0,2100,0,0,1,0,0,0,0,0,0,0
2,70,Kraków,0,2010.0,3870,0,1,0,0,0,0,1,0,0,0
2,44,Kraków,0,2015.0,2400,0,1,0,0,1,0,1,0,0,0
3,70,Kraków,0,2015.0,4000,0,1,1,0,1,0,1,0,0,0
3,78,Kraków,0,1906.0,3850,1,1,0,0,0,0,1,1,0,0
3,106,Kraków,0,2010.0,6000,0,1,0,0,1,0,1,0,0,0
2,40,Kraków,0,2020.0,1950,0,0,0,0,0,0,1,0,0,0
2,35,Kraków,0,2020.0,2200,0,1,0,0,1,0,0,0,0,0
1,34,Kraków,0,2014.0,1880,0,1,0,0,1,0,0,0,0,0
1,17,Kraków,0,1937.0,1150,0,0,0,0,0,0,0,0,0,0
2,47,Kraków,1,2006.0,2500,1,1,0,1,0,0,0,0,0,0
2,50,Kraków,0,2017.0,2492,1,1,0,0,1,1,1,0,0,0
2,50,Kraków,0,2009.0,2100,1,1,0,0,0,0,0,0,0,0
2,37,Kraków,0,2015.0,2000,0,1,0,0,1,0,1,0,0,0
2,47,Kraków,0,2015.0,1900,0,1,0,0,1,1,0,0,0,0
1,30,Kraków,0,2020.0,1950,0,1,0,0,1,0,1,0,0,0
2,40,Kraków,0,2020.0,2230,0,1,0,0,1,0,1,0,0,0
1,20,Kraków,0,1920.0,1000,0,0,0,0,0,0,0,0,0,0
1,33,Kraków,0,2017.0,1550,0,0,0,0,0,0,0,0,0,0
2,32,Kraków,0,1940.0,1550,0,0,0,0,0,0,0,0,0,0
3,69,Kraków,0,2017.0,4500,1,1,0,1,1,0,1,1,0,0
2,36,Kraków,0,1910.0,2000,0,0,0,0,0,0,0,0,0,0
3,51,Kraków,0,2020.0,2250,0,1,0,0,0,0,1,0,0,0
1,29,Kraków,0,2019.0,1906,1,1,0,0,1,0,0,1,0,0
2,50,Kraków,0,2016.0,2050,1,1,0,0,1,1,1,0,0,0
1,33,Kraków,0,2017.0,1900,0,0,0,0,1,0,1,0,0,0
1,29,Kraków,0,2004.0,1500,0,1,0,0,1,0,1,0,0,0
2,56,Kraków,0,2010.0,2300,0,1,0,0,1,0,1,0,0,0
3,61,Kraków,0,2020.0,2990,0,1,0,0,0,0,1,0,0,0
3,64,Kraków,0,2017.0,2300,1,1,0,1,1,1,1,0,0,0
2,48,Kraków,0,2014.0,3000,0,1,0,0,1,0,0,0,0,0
2,46,Kraków,0,2016.0,2854,0,1,0,0,1,1,1,0,0,0
3,60,Kraków,0,2018.0,3200,0,1,0,0,1,1,1,0,0,0
2,50,Kraków,0,2018.0,2500,0,1,0,0,1,1,1,0,0,0
2,52,Kraków,0,1996.0,1870,1,1,1,0,0,0,0,0,0,0
1,30,Kraków,0,1925.0,2001,0,0,0,0,1,1,0,0,0,0
1,57,Kraków,0,1914.0,2100,0,0,0,0,0,0,0,0,0,0
2,46,Kraków,0,1930.0,1800,1,0,0,0,0,0,0,0,0,0
2,40,Kraków,0,1940.0,1500,0,0,0,0,0,0,0,0,0,0
3,72,Kraków,0,2012.0,2800,0,1,0,0,1,0,0,0,0,0
2,40,Kraków,0,1930.0,1939,0,0,1,0,0,0,1,0,0,0
2,44,Kraków,0,2017.0,2500,0,1,0,0,1,0,1,0,0,0
3,91,Kraków,0,1900.0,3500,1,1,0,0,0,1,0,0,0,0
3,63,Kraków,0,2014.0,3000,0,0,0,0,1,0,1,0,0,0
3,54,Kraków,0,1990.0,2250,0,1,0,0,0,1,1,0,0,0
2,40,Kraków,0,2020.0,2500,0,0,0,0,0,0,1,0,0,0
2,50,Kraków,0,2018.0,2690,1,1,0,0,1,0,0,0,1,0
1,24,Kraków,0,1910.0,1400,0,0,0,0,0,0,0,0,0,0
2,38,Kraków,0,2019.0,1750,0,1,0,0,0,0,0,0,0,0
1,34,Kraków,0,2016.0,1700,1,0,0,0,0,0,0,0,0,0
1,33,Kraków,0,2010.0,1450,0,1,0,0,0,0,0,0,0,0
2,55,Kraków,0,2016.0,2500,0,0,0,0,1,0,0,0,0,0
1,34,Kraków,1,2020.0,1900,1,1,0,1,0,1,1,1,0,0
2,50,Kraków,0,2017.0,2492,1,1,0,0,1,1,1,0,0,0
1,25,Kraków,0,1970.0,1100,0,0,0,0,0,0,0,0,0,0
2,37,Kraków,0,2015.0,2100,0,0,0,0,1,0,0,0,0,0
1,25,Kraków,0,2010.0,1700,0,1,1,0,0,0,0,0,0,0
2,69,Kraków,0,2012.0,2620,0,1,0,0,1,0,1,0,0,0
2,40,Kraków,0,2018.0,2900,1,1,0,1,1,0,0,1,1,0
2,41,Kraków,0,2019.0,2250,0,1,0,0,1,0,0,1,0,0
3,64,Kraków,0,2014.0,2900,0,1,0,0,1,0,1,0,0,0
2,45,Kraków,0,2014.0,2000,0,1,0,0,0,0,0,0,0,0
2,49,Kraków,0,2011.0,2230,0,0,1,0,0,1,1,0,0,0
1,35,Kraków,0,1930.0,1600,0,0,0,0,0,0,0,0,0,0
3,72,Kraków,0,1970.0,3000,0,1,0,0,0,1,0,0,0,0
2,36,Kraków,0,2007.0,1800,1,1,0,0,0,0,0,1,0,0
5,90,Kraków,0,2000.0,3500,0,1,0,0,0,1,0,0,0,0
1,43,Kraków,0,1900.0,2000,0,0,0,0,0,1,0,0,0,0
2,56,Kraków,0,2013.0,2150,0,0,0,0,1,0,1,0,0,1
1,30,Kraków,0,2019.0,1650,0,1,0,0,0,0,1,0,0,0
1,24,Kraków,0,1970.0,1340,0,0,0,0,0,1,0,0,0,0
1,26,Kraków,1,2015.0,1680,1,1,0,1,0,0,1,1,0,0
2,44,Kraków,0,1900.0,1900,0,0,0,0,0,0,1,0,0,0
1,34,Kraków,0,1900.0,1600,0,1,0,0,0,1,0,0,0,0
1,30,Kraków,0,1970.0,1300,0,0,0,0,0,0,0,0,0,0
2,50,Kraków,0,1920.0,1950,0,0,0,0,0,0,0,0,0,0
2,50,Kraków,0,1920.0,1950,0,0,0,0,0,0,0,0,0,0
2,45,Kraków,0,2012.0,1600,0,1,0,0,0,0,1,0,0,0
3,72,Kraków,0,1970.0,3100,1,1,1,0,0,0,1,0,1,0
2,55,Kraków,0,2014.0,2890,0,1,0,0,1,0,1,0,0,0
2,40,Kraków,0,1963.0,1600,0,1,0,0,0,0,0,0,0,0
1,36,Kraków,1,2020.0,1800,1,1,0,1,1,0,0,1,0,0
4,120,Kraków,0,2016.0,7501,0,1,1,0,1,0,1,0,0,0
2,44,Kraków,0,2018.0,2200,0,1,0,0,1,1,1,0,0,0
2,45,Kraków,0,2014.0,2650,0,1,0,0,1,0,1,0,0,0
1,30,Kraków,0,1930.0,1850,0,0,1,0,0,0,0,0,0,0
1,33,Kraków,0,1900.0,1950,1,0,0,0,0,1,0,0,0,0
2,46,Kraków,0,1920.0,1600,0,1,0,0,0,0,0,0,0,0
2,33,Kraków,0,2020.0,1950,0,1,0,0,1,0,1,0,0,0
2,50,Kraków,0,1900.0,2000,1,1,0,0,0,1,0,0,0,0
3,93,Kraków,0,1900.0,3999,1,0,0,0,0,0,0,0,0,0
2,48,Kraków,0,2014.0,3000,1,1,0,1,1,0,1,0,1,1
3,93,Kraków,1,1930.0,3500,0,1,0,0,0,0,1,1,0,0
2,50,Kraków,1,2006.0,2190,1,1,0,0,1,0,1,1,0,1
2,42,Kraków,0,2017.0,2850,1,1,0,1,1,1,0,0,0,0
2,38,Kraków,0,2017.0,2150,1,1,0,0,1,1,0,0,0,0
1,33,Kraków,0,2016.0,1620,1,1,0,0,0,1,0,0,0,0
2,36,Kraków,0,2004.0,1300,0,1,1,0,0,0,0,0,0,0
2,35,Kraków,0,1930.0,1550,0,0,1,0,0,1,0,1,0,0
3,75,Kraków,0,1930.0,3500,0,0,0,0,0,0,0,0,0,0
2,45,Kraków,0,2012.0,2300,0,0,0,0,0,0,0,0,0,0
2,48,Kraków,0,2020.0,2500,0,1,0,0,0,0,1,0,0,0
1,33,Kraków,0,2015.0,1600,0,0,0,0,1,1,0,0,0,0
2,36,Kraków,0,1960.0,1545,0,0,0,0,0,0,0,0,0,0
2,50,Kraków,0,2000.0,1900,0,1,0,0,0,0,0,0,0,0
2,50,Kraków,0,2012.0,2000,0,1,0,0,1,1,0,0,0,0
3,56,Kraków,0,1960.0,2020,1,0,0,0,0,1,0,0,0,0
1,25,Kraków,1,1900.0,1300,0,0,0,1,0,0,0,0,0,0
1,20,Kraków,0,1930.0,1100,0,0,0,0,0,0,0,0,0,0
3,56,Kraków,0,2013.0,2500,0,1,0,0,1,0,1,0,0,0
1,23,Kraków,0,1920.0,1200,0,0,0,0,0,0,0,0,0,0
2,65,Kraków,0,1900.0,2500,1,0,0,0,0,0,0,0,0,0
3,83,Kraków,0,2011.0,3990,0,0,0,0,1,0,1,0,0,0
1,32,Kraków,0,2020.0,1890,0,1,0,0,1,0,1,1,0,0
1,45,Kraków,0,1930.0,1800,0,0,0,0,0,0,0,0,0,0
2,50,Kraków,0,2020.0,3370,1,1,0,1,0,0,0,0,0,0
2,57,Kraków,0,2012.0,2000,0,1,0,0,0,0,0,0,0,0
1,28,Kraków,0,2010.0,1100,0,0,0,0,0,0,0,0,0,0
2,50,Kraków,1,2018.0,1800,0,1,0,0,0,1,0,0,0,0
2,40,Kraków,1,2018.0,1810,0,1,0,0,1,0,1,0,0,0
1,27,Kraków,0,2018.0,1730,0,1,0,0,1,0,1,0,0,0
2,50,Kraków,0,1980.0,1750,0,1,0,0,0,0,1,0,0,0
3,71,Kraków,0,2014.0,4295,0,1,1,0,1,0,1,0,0,0
1,41,Kraków,0,2017.0,1700,0,1,0,0,1,0,0,0,0,0
4,128,Kraków,0,2016.0,6850,1,1,0,0,0,0,1,0,0,0
2,41,Kraków,0,1900.0,2000,0,0,0,0,0,0,0,0,0,0
2,40,Kraków,0,1908.0,2000,0,0,1,0,0,0,0,0,0,0
1,31,Kraków,0,2000.0,1980,0,0,0,0,0,0,1,0,0,0
1,36,Kraków,0,2015.0,2500,1,1,0,1,1,0,0,1,0,1
2,37,Kraków,0,2018.0,1800,1,1,0,0,1,0,0,0,0,0
1,25,Kraków,0,2018.0,1490,0,0,0,0,1,1,0,0,0,0
2,36,Kraków,0,2013.0,2100,0,1,1,0,1,0,0,0,0,0
2,60,Kraków,0,1900.0,2700,0,0,0,0,0,1,0,0,0,0
3,79,Kraków,0,2011.0,4000,1,1,0,0,1,0,0,0,1,0
2,37,Kraków,0,1950.0,1350,0,0,0,0,0,1,0,0,0,0
3,93,Kraków,0,1902.0,5000,0,1,0,0,1,0,1,0,0,0
2,57,Kraków,0,2010.0,2300,0,1,1,0,1,0,0,0,0,0
3,63,Kraków,0,2015.0,3000,0,1,0,0,1,1,0,0,0,0
1,30,Kraków,0,2006.0,1350,0,0,0,0,0,1,0,0,0,0
1,40,Kraków,0,2006.0,1700,0,0,0,0,0,1,0,0,0,0
2,53,Kraków,0,2019.0,2500,0,0,0,0,1,0,1,0,0,0
3,50,Kraków,0,2018.0,2200,0,0,0,0,1,0,0,0,0,0
4,92,Kraków,0,2007.0,3700,1,0,0,0,0,0,0,0,1,1
2,34,Kraków,0,1920.0,1400,0,1,0,0,0,0,0,0,0,0
2,46,Kraków,0,2014.0,3100,0,1,0,0,1,0,0,0,0,0
3,90,Kraków,0,2010.0,5000,1,0,0,0,1,0,1,0,0,1
2,50,Kraków,0,1960.0,2000,0,1,0,0,0,0,0,0,0,0
3,70,Kraków,0,1913.0,3450,0,0,0,0,0,0,0,0,0,0
2,61,Kraków,0,1900.0,2800,0,1,0,0,0,1,0,0,0,0
3,51,Kraków,0,2016.0,2520,1,1,0,0,1,1,1,0,0,0
1,27,Kraków,0,1970.0,1150,0,0,0,0,0,0,0,0,0,0
3,46,Kraków,0,1920.0,2590,1,1,0,1,0,1,0,1,0,0
1,18,Kraków,0,2000.0,1195,0,0,0,0,1,0,1,0,0,0
2,55,Kraków,0,2008.0,2050,0,1,0,0,0,0,1,0,0,0
1,33,Kraków,0,2020.0,1500,0,0,0,0,0,0,0,0,0,1
2,60,Kraków,0,2010.0,2900,0,1,0,0,1,0,1,0,0,0
2,61,Kraków,0,2010.0,2750,1,0,0,0,0,0,1,0,0,0
1,24,Kraków,0,1970.0,1130,0,0,0,0,0,0,0,0,0,0
2,45,Kraków,0,2005.0,1850,0,1,0,0,1,1,1,0,0,0
1,35,Kraków,0,2018.0,2000,0,0,0,0,1,0,0,0,0,0
1,26,Kraków,0,1930.0,1600,0,0,0,0,0,0,0,0,0,0
2,54,Kraków,0,2002.0,1890,0,1,0,0,1,1,0,0,0,0
3,80,Kraków,0,2005.0,2900,0,0,0,0,0,0,0,0,0,0
2,38,Kraków,1,2014.0,1800,0,0,0,1,1,0,1,1,0,0
1,26,Kraków,0,2020.0,1550,0,1,0,0,0,0,0,0,0,0
2,43,Kraków,0,2011.0,2300,0,0,0,0,1,0,1,0,0,0
1,38,Kraków,0,2003.0,1465,0,1,0,0,0,0,0,0,0,0
3,55,Kraków,0,2020.0,2830,0,1,0,0,1,0,1,0,0,0
2,47,Kraków,0,2013.0,2400,0,0,0,0,1,0,1,0,0,0
2,44,Kraków,0,1960.0,1650,0,0,0,0,0,1,1,0,0,0
3,78,Kraków,0,2018.0,4600,1,1,0,1,1,1,1,1,1,0
3,68,Kraków,0,1930.0,2460,0,0,0,1,0,1,0,0,0,0
4,130,Kraków,0,2010.0,8001,0,1,0,0,0,0,1,0,1,0
5,150,Kraków,0,2010.0,9501,0,1,0,0,0,0,1,0,1,1
2,34,Kraków,0,1984.0,1500,0,1,0,0,0,0,0,0,0,0
2,35,Kraków,0,2018.0,1800,0,0,0,0,0,0,0,0,0,0
1,23,Kraków,0,1970.0,1300,0,0,0,0,0,1,0,0,0,0
1,27,Kraków,0,2015.0,1750,0,0,0,0,1,0,1,0,0,0
3,62,Kraków,0,2017.0,3700,0,1,0,0,1,0,1,0,0,0
2,55,Kraków,0,2010.0,2000,0,1,0,0,1,0,1,0,0,0
1,25,Kraków,0,1970.0,1500,0,1,0,0,0,0,1,0,0,0
2,40,Kraków,0,2019.0,2200,0,1,0,0,0,0,1,0,0,0
3,52,Kraków,1,2017.0,3200,1,1,1,0,1,0,1,1,1,0
2,45,Kraków,0,2016.0,1900,0,1,0,0,1,0,1,0,0,0
1,20,Kraków,0,1930.0,1300,0,0,0,0,0,0,0,0,0,0
1,20,Kraków,0,1930.0,1300,0,0,0,0,0,0,0,0,0,0
2,38,Kraków,0,2016.0,2000,0,1,0,0,1,0,1,0,0,0
2,43,Kraków,0,2007.0,2000,0,1,0,0,1,0,1,0,0,0
3,62,Kraków,0,2017.0,4400,1,1,1,1,1,1,1,1,1,1
1,36,Kraków,0,2010.0,1800,0,1,0,0,0,0,0,1,0,0
3,112,Kraków,0,2009.0,6850,1,1,1,1,1,1,1,1,1,1
3,112,Kraków,0,2010.0,5500,0,1,0,0,1,0,1,0,0,0
3,49,Kraków,0,1980.0,2100,0,1,0,0,0,1,0,0,0,0
1,30,Kraków,0,2020.0,1570,0,1,0,0,1,0,1,0,0,0
3,43,Kraków,0,2009.0,2500,1,0,0,0,1,1,0,0,1,1
4,140,Kraków,0,2009.0,8401,1,1,1,1,1,1,1,1,1,0
4,133,Kraków,0,2009.0,7401,1,1,0,1,1,1,1,1,1,1
2,50,Kraków,1,2018.0,1800,0,1,0,0,0,1,0,0,0,0
1,24,Kraków,0,1900.0,1400,0,0,0,0,0,1,0,0,0,0
2,34,Kraków,0,2016.0,2000,1,1,0,0,1,0,1,0,1,0
2,50,Kraków,0,2009.0,2400,1,1,0,1,1,1,1,0,0,0
2,70,Kraków,0,2007.0,3400,0,1,0,0,1,0,0,0,0,0
3,78,Kraków,0,2013.0,4150,0,1,0,0,1,0,1,0,0,0
2,65,Kraków,0,2010.0,2475,0,0,0,0,0,1,1,0,0,0
2,45,Kraków,0,2019.0,2250,0,1,0,0,0,0,0,0,0,0
1,35,Kraków,0,1905.0,1405,0,0,0,0,0,0,0,0,0,0
4,150,Kraków,0,2014.0,8000,0,1,0,0,0,0,0,0,0,0
2,46,Kraków,0,2014.0,2942,0,1,0,0,1,0,0,0,0,0
3,57,Kraków,0,2019.0,3705,1,1,0,1,0,0,1,1,0,0
1,40,Kraków,0,2008.0,1400,0,1,0,0,0,0,0,0,0,0
2,51,Kraków,0,1900.0,2300,1,0,0,0,0,1,0,0,0,0
3,60,Kraków,0,2020.0,3050,1,1,1,0,0,1,1,0,0,0
3,61,Kraków,0,2016.0,2650,1,1,0,0,0,1,1,0,0,0
2,45,Kraków,0,2018.0,1900,0,1,0,0,1,0,1,0,0,0
3,64,Kraków,0,2000.0,2590,0,1,0,0,1,0,0,0,0,0
2,44,Kraków,0,2018.0,1800,0,1,0,0,1,1,0,0,0,0
